,country,date,enroll,gdppc,bband,trade,pop,rqi
71,Denmark,2010-01-01 00:00:00,,32231.5020163644,37.699557957255898,95.386425083549497,5547683.0,1.9014208467923299
72,Estonia,1996-01-01 00:00:00,97.769850000000005,8530.5496845681791,,134.74343351809199,1415594.0,1.3610694066928599
73,Estonia,1998-01-01 00:00:00,,10397.017666425299,,159.14969392213399,1386156.0,1.28106192863337
74,Estonia,2000-01-01 00:00:00,99.291619999999995,11512.506826327501,,172.79488967146699,1369515.0,1.3419791647233299
75,Estonia,2002-01-01 00:00:00,99.803880000000007,13142.719602339401,3.4275756941393598,149.21921767068699,1358644.0,1.3825386936541599
76,Estonia,2003-01-01 00:00:00,97.720910000000003,14216.5317774703,6.6792163940367804,145.87037685460999,1353557.0,1.3280391181547999
77,Estonia,2004-01-01 00:00:00,97.25949,15166.073264913901,10.284185757117999,153.20407250225099,1349290.0,1.3302513196118899
78,Estonia,2005-01-01 00:00:00,97.374510000000001,16547.9606363005,13.3149361336308,161.93531924415501,1346097.0,1.33232934127985
79,Estonia,2006-01-01 00:00:00,97.050330000000002,18253.443729168499,18.362576058117401,155.64542626750799,1343547.0,1.3146445408182601
80,Estonia,2007-01-01 00:00:00,96.033619999999999,19648.449536373799,18.7985758891571,143.37391116438801,1341672.0,1.3925867390640201
81,Estonia,2008-01-01 00:00:00,96.484889999999993,18941.290940686798,20.972324152755501,145.92349544761899,1340675.0,1.4664991239948
82,Estonia,2009-01-01 00:00:00,96.275170000000003,16245.5612298746,22.442269807823202,123.662944637847,1340271.0,1.4593011347035301
83,Estonia,2010-01-01 00:00:00,,16614.647140289999,25.077396841493101,151.96277584519399,1340161.0,1.4472843614975499
84,Finland,1996-01-01 00:00:00,98.569609999999997,22614.962759653001,,67.453168030182297,5124573.0,1.52430512441264
85,Finland,1998-01-01 00:00:00,98.246840000000006,25085.1850875899,0.0,69.072545035196498,5153498.0,1.81071492260934
86,Finland,2000-01-01 00:00:00,99.719459999999998,27332.8221272105,0.67654159667682801,78.013540602897194,5176209.0,1.8926386594017099
87,Finland,2002-01-01 00:00:00,99.609870000000001,28336.289521083301,5.2623426949159198,71.821004413627904,5200598.0,1.87568319442989
88,Finland,2003-01-01 00:00:00,98.900899999999993,28837.690851160602,9.4250272761555998,70.579464169146107,5213014.0,1.8850954689303501
89,Finland,2004-01-01 00:00:00,97.962940000000003,29940.150727022799,15.3078787547117,73.200845888116802,5228172.0,1.8126667071807201
90,Finland,2005-01-01 00:00:00,97.538970000000006,30707.9458804719,22.3898441405995,79.429457088592301,5246096.0,1.6893872681765101
91,Finland,2006-01-01 00:00:00,96.947929999999999,31939.536037927101,27.136676176846802,86.267306126142401,5266268.0,1.62963978590363
92,Finland,2007-01-01 00:00:00,97.420469999999995,33500.756409107598,30.564617514149599,86.500027804037103,5288720.0,1.5488952855553
93,Finland,2008-01-01 00:00:00,97.668229999999994,33443.0478796838,29.943566374874099,89.917057144395997,5313399.0,1.6167045117658201
94,Finland,2009-01-01 00:00:00,97.622039999999998,30502.882669021401,28.7145332081761,72.972675315039595,5338871.0,1.78541323073763
95,Finland,2010-01-01 00:00:00,,31496.679578332201,28.5709172779952,79.359117743613695,5363352.0,1.83693765516094
96,France,1996-01-01 00:00:00,99.938969999999998,25400.045826285201,,45.1548469058949,59798609.0,0.96872070264761101
97,France,1998-01-01 00:00:00,,26608.788547936401,0.0230169041245082,50.401467196909998,60299148.0,0.87015992212767901
98,France,2000-01-01 00:00:00,99.668629999999993,28209.952165289,0.33295231430741801,56.632251413044898,60910922.0,0.95158049126751898
99,France,2002-01-01 00:00:00,99.588939999999994,28576.120912077298,2.7687377421664801,53.483527481591203,61803045.0,1.0322195426744201
100,France,2003-01-01 00:00:00,99.629459999999995,28629.699240963299,5.9307920372835996,50.927204692380897,62242266.0,1.24635338725958
101,France,2004-01-01 00:00:00,99.531959999999998,29143.0532450584,10.8273816469615,51.8828600487155,62701871.0,1.2370145506576899
102,France,2005-01-01 00:00:00,99.30104,29452.6677785588,15.527118881202799,53.352498505570601,63175934.0,1.2244886529285199
103,France,2006-01-01 00:00:00,99.220550000000003,29969.7331352316,20.709352763075898,55.092517647866998,63617567.0,1.24093741714066
104,France,2007-01-01 00:00:00,,30465.75175082,25.508305212653799,55.261044212465897,64012051.0,1.2864811475662199
105,France,2008-01-01 00:00:00,,30271.656132140299,28.712488997102099,56.0024725907112,64370515.0,1.28850044296411
106,France,2009-01-01 00:00:00,99.212620000000001,29160.5658324658,31.868161256739398,48.565091655711697,64720232.0,1.24247595552134
107,France,2010-01-01 00:00:00,,29483.6576791593,33.995659672437299,53.307022092514202,65075569.0,1.3379157899707099
108,Germany,1996-01-01 00:00:00,84.927819999999997,27948.3313419925,,48.646933333333301,81914831.0,1.4596780980480899
109,Germany,1998-01-01 00:00:00,88.015299999999996,28916.5419105203,0.0,55.791702811654801,82047195.0,1.28423566522084
110,Germany,2000-01-01 00:00:00,99.894419999999997,30297.6273205584,0.32180100925782601,66.461538461538495,82211508.0,1.6124413388835901
111,Germany,2002-01-01 00:00:00,99.988990000000001,30656.279905141899,3.8880519568935501,66.843635681455794,82488495.0,1.5839918554740999
112,Germany,2003-01-01 00:00:00,99.82611,30524.278832888602,5.4192255281747501,67.520838183934799,82534176.0,1.5629427678542001
113,Germany,2004-01-01 00:00:00,99.882459999999995,30885.410600217299,8.4823456273986899,72.054925536275405,82516260.0,1.49139488116634
114,Germany,2005-01-01 00:00:00,99.819400000000002,31114.530586824101,13.068455808228199,77.420877540010807,82469422.0,1.49853168218841
115,Germany,2006-01-01 00:00:00,99.697599999999994,32302.183731715701,18.146233108217402,85.406888802454702,82376451.0,1.5545715098842301
116,Germany,2007-01-01 00:00:00,99.884619999999998,33402.792645887399,23.858317345481499,87.331274449248497,82266372.0,1.6049464414967101
117,Germany,2008-01-01 00:00:00,99.718869999999995,33828.874114515798,27.455061044903999,89.907429864985005,82110097.0,1.4786602113240901
118,Germany,2009-01-01 00:00:00,99.692009999999996,32175.885861624301,30.206528422026899,78.893661823541805,81902307.0,1.52513789655021
119,Germany,2010-01-01 00:00:00,,33414.4431874082,31.699901090447302,88.184350775193806,81776930.0,1.5752310344202201
120,Greece,1996-01-01 00:00:00,92.632220000000004,17894.136237176099,,45.626236532769099,10709173.0,0.64534588074156396
121,Greece,1998-01-01 00:00:00,95.042689999999993,18946.453459722401,0.0,50.938222892552197,10834880.0,0.66763726394544098
122,Greece,2000-01-01 00:00:00,97.742710000000002,20316.7345915511,0.0,65.3311891362452,10917482.0,0.84178102251692399
123,Greece,2002-01-01 00:00:00,98.439880000000002,21757.858530891099,0.0,57.549969759206597,10987543.0,0.98094271222575402
124,Greece,2003-01-01 00:00:00,99.520219999999995,22975.791718457702,0.094284331880848199,54.029542440453902,11023514.0,1.0171155257193301
125,Greece,2004-01-01 00:00:00,99.604770000000002,23896.5088821545,0.46159321110360702,56.592234247794103,11061701.0,0.84791728917135001
126,Greece,2005-01-01 00:00:00,99.216149999999999,24348.402243361601,1.4317389592916601,55.709640993065598,11103965.0,0.93341695470006503
127,Greece,2006-01-01 00:00:00,98.756649999999993,25595.459753032799,4.3512518606330204,56.512034637862499,11148460.0,0.82609707179455205
128,Greece,2007-01-01 00:00:00,98.502589999999998,26258.0021589059,9.0396284839073306,60.535466471178403,11192763.0,0.87093834171416795
129,Greece,2008-01-01 00:00:00,,26113.3857567304,13.3425411893774,62.699793000225803,11237094.0,0.85155455249880496
130,Greece,2009-01-01 00:00:00,,25162.285497344099,16.921500510833098,49.7366414207155,11282760.0,0.82179535220952804
131,Greece,2010-01-01 00:00:00,,24207.1380593453,19.870069984662798,51.882849124908297,11315508.0,0.65307868192527097
132,Hungary,1996-01-01 00:00:00,99.144949999999994,11729.574787874601,,97.267045557465707,10311238.0,0.82789263116289902
133,Hungary,1998-01-01 00:00:00,97.112870000000001,12643.8941826386,0.0,124.76902809324901,10266570.0,0.97381408324715801
134,Hungary,2000-01-01 00:00:00,97.496200000000002,13673.5749330985,0.033298908138595901,152.65837917764401,10210971.0,0.98338926085942502
135,Hungary,2002-01-01 00:00:00,97.915899999999993,14896.5757892693,1.0971060626090099,128.35291976974699,10158608.0,1.27271778846344
136,Hungary,2003-01-01 00:00:00,96.713489999999993,15514.5322618919,2.60802862456242,126.65598759839099,10129552.0,1.11520937047268
137,Hungary,2004-01-01 00:00:00,96.147599999999997,16294.836512204,4.0662217581453097,130.29186812225399,10107146.0,1.18358063157886
138,Hungary,2005-01-01 00:00:00,96.592299999999994,16974.559812255098,6.4607230580227704,134.00114804592201,10087065.0,1.1075087870282201
139,Hungary,2006-01-01 00:00:00,96.756569999999996,17663.569470595201,11.9153155011479,156.40329280680501,10071370.0,1.2145277889832999
140,Hungary,2007-01-01 00:00:00,96.23254,17711.2455983373,13.7596623653781,161.71763135393701,10055780.0,1.20133120775535
141,Hungary,2008-01-01 00:00:00,97.273650000000004,17900.927612068499,16.774497335132299,162.86546243416399,10038188.0,1.20347975216731
142,Hungary,2009-01-01 00:00:00,97.983469999999997,16709.775636005099,18.796236485661701,150.32330887575199,10022650.0,1.10621734590551
143,Hungary,2010-01-01 00:00:00,,16958.294977594,19.594226357207202,166.58881064072099,10000023.0,1.0545761615839999
144,Iceland,1996-01-01 00:00:00,98.056460000000001,25784.7079894255,,71.960248530614805,268916.0,1.00777434684505
145,Iceland,1998-01-01 00:00:00,97.915360000000007,28221.869240927201,0.0,73.874481237241497,274047.0,1.2427587125844
146,Iceland,2000-01-01 00:00:00,99.159999999999997,29867.655835918202,0.83851925607197497,74.431316934110995,281205.0,1.51671841090617
147,Iceland,2002-01-01 00:00:00,99.530510000000007,30399.083919110501,8.4628447292900901,73.307796491443398,287523.0,1.48135807879726
148,Iceland,2003-01-01 00:00:00,99.240610000000004,30924.230377409898,14.3484833841863,71.642768465075804,289521.0,1.618033954318
149,Iceland,2004-01-01 00:00:00,97.876239999999996,33055.904096934202,19.031822091165999,73.764288401309798,292074.0,1.6351529621544401
150,Iceland,2005-01-01 00:00:00,97.909639999999996,34889.1875401664,26.291100379789899,75.731651225857505,296734.0,1.6102136695040701
151,Iceland,2006-01-01 00:00:00,97.946110000000004,35684.533276103699,29.147868841566702,82.695741710942499,303782.0,1.55588034931605
152,Iceland,2007-01-01 00:00:00,98.051100000000005,36875.371496811902,32.034763722478999,79.958470486334804,311566.0,1.5176051501961001
153,Iceland,2008-01-01 00:00:00,98.79562,36655.508246810299,33.3789342895586,91.4696332306644,317414.0,1.1303806852882701
154,Iceland,2009-01-01 00:00:00,99.443820000000002,34043.948261517202,33.932617741480598,96.996492970580306,318499.0,1.0247539317566401
155,Iceland,2010-01-01 00:00:00,,32721.1250452403,34.114251443136702,102.22066907179899,318041.0,0.90867329619249004
156,Ireland,1996-01-01 00:00:00,88.940179999999998,,,142.99363403159799,3637510.0,1.5709935582100001
157,Ireland,1998-01-01 00:00:00,93.690510000000003,,0.0,162.17137067613001,3712696.0,1.68133950021977
158,Ireland,2000-01-01 00:00:00,93.832549999999998,33424.407875887402,0.0,181.36199454003199,3805174.0,1.8304680465362499
159,Ireland,2002-01-01 00:00:00,94.401539999999997,35887.811226115198,0.269323928338492,169.64364272327899,3931947.0,1.7448635145273099
160,Ireland,2003-01-01 00:00:00,94.332390000000004,36776.579512057499,1.04226249755018,150.28401452137601,3996521.0,1.61569451164203
161,Ireland,2004-01-01 00:00:00,93.816779999999994,37738.055920109698,3.72276215735168,151.48820912293201,4070262.0,1.58725894449366
162,Ireland,2005-01-01 00:00:00,93.437799999999996,38896.386611897397,7.7560544121487904,150.48385644043199,4159914.0,1.5178553221072
163,Ireland,2006-01-01 00:00:00,93.806150000000002,39996.863585910498,13.2901826317638,148.22468876390499,4260341.0,1.8454055780626699
164,Ireland,2007-01-01 00:00:00,95.643770000000004,41136.973496132698,14.826328316778,151.483393524126,4356931.0,1.8432681240277899
165,Ireland,2008-01-01 00:00:00,97.216530000000006,39294.286543178598,17.681844559423599,157.81867885308401,4425683.0,1.9239513113240401
166,Ireland,2009-01-01 00:00:00,98.152950000000004,36273.247497165903,19.730876861126099,166.21699248290099,4458942.0,1.71981919291361
167,Ireland,2010-01-01 00:00:00,,35993.083892720198,21.060985704378201,183.069599076207,4474356.0,1.6515945225695601
168,Israel,1996-01-01 00:00:00,,21103.101113453398,,63.865934511459301,5692000.0,1.0924734407838199
169,Israel,1998-01-01 00:00:00,,21651.518689249599,0.0,62.607080812316497,5971000.0,1.06413128210353
170,Israel,2000-01-01 00:00:00,97.854320000000001,23212.922868019599,0.0,74.775692951191502,6289000.0,1.1865818975395299
171,Israel,2002-01-01 00:00:00,98.005039999999994,22042.872813080499,3.7116005481293,72.749369453526398,6570000.0,0.96415460689357302
172,Israel,2003-01-01 00:00:00,98.095410000000001,21975.820397972901,9.9667732245022407,73.970765103154804,6689700.0,0.94227802396631599
173,Israel,2004-01-01 00:00:00,97.676860000000005,22636.7098200933,15.143938499538599,82.734641066681704,6809000.0,0.85396355494335097
174,Israel,2005-01-01 00:00:00,97.529200000000003,23339.954073002998,18.617799911939802,85.836183151255497,6930100.0,0.88412107518088401
175,Israel,2006-01-01 00:00:00,97.060329999999993,24213.785544943999,21.0358241120876,85.229579715778996,7053700.0,1.0110012864662099
176,Israel,2007-01-01 00:00:00,97.289599999999993,25095.0735758521,22.087569373175398,86.363676090148502,7180100.0,1.09581962772257
177,Israel,2008-01-01 00:00:00,97.262810000000002,25646.278549198902,23.743980111455699,81.848272850149698,7308800.0,1.16704603831181
178,Israel,2009-01-01 00:00:00,96.967699999999994,25250.153858022299,25.478763175447199,66.955641135731,7485600.0,1.1097201352544901
179,Israel,2010-01-01 00:00:00,,25994.537863295802,25.1388439555699,71.791257544393105,7623600.0,1.21505344806217
180,Italy,1996-01-01 00:00:00,99.564800000000005,25542.1423674201,,44.641678924574002,56860281.0,0.82969941988607798
181,Italy,1998-01-01 00:00:00,,26374.005057624901,0.0,47.085652815643698,56906744.0,0.77185172951306003
182,Italy,2000-01-01 00:00:00,99.73836,27717.074226549001,0.20180278677013899,52.5841504416045,56942108.0,0.885470260354012
183,Italy,2002-01-01 00:00:00,99.520049999999998,28253.967395840202,1.47828999830553,50.027282335284099,57157406.0,0.92713708308614995
184,Italy,2003-01-01 00:00:00,99.442830000000001,28021.540925392001,3.88840572807442,48.289520860151299,57604658.0,1.0487105949850699
185,Italy,2004-01-01 00:00:00,99.138599999999997,28226.874657549099,8.1088110620762706,49.677602720053201,58175310.0,1.07769963975622
186,Italy,2005-01-01 00:00:00,99.306169999999995,28279.8705280748,11.6278673392192,51.806915826509503,58607043.0,0.95848757548567598
187,Italy,2006-01-01 00:00:00,99.358800000000002,28737.7241989832,14.382396698830901,56.055402022361001,58941499.0,0.89984014850739402
188,Italy,2007-01-01 00:00:00,99.480819999999994,29007.909477229601,17.013336679707301,57.9530456437315,59375289.0,0.87224217226664502
189,Italy,2008-01-01 00:00:00,99.506600000000006,28453.5620992351,18.827823570695301,57.744560004280601,59832179.0,0.90129871126356298
190,Italy,2009-01-01 00:00:00,99.399889999999999,26729.1509112065,20.3879210313976,48.024553892373703,60192698.0,0.90894890170174403
191,Italy,2010-01-01 00:00:00,,27080.6857726198,21.8979559130204,55.155520670876797,60483385.0,0.84839684634479395
192,Japan,1996-01-01 00:00:00,,28683.536266241499,,18.939443069703401,125761000.0,0.703355177328712
193,Japan,1998-01-01 00:00:00,99.960430000000002,28410.8606875775,0.025533486900766698,19.688875896546399,126410000.0,0.53112388631122298
194,Japan,2000-01-01 00:00:00,99.966080000000005,28889.196171560401,0.67980662790284296,20.306044796610799,126870000.0,0.798838651508334
195,Japan,2002-01-01 00:00:00,99.966210000000004,28944.648872266702,7.4554127897223204,21.163925657171099,127445000.0,0.47887967452441599
196,Japan,2003-01-01 00:00:00,99.980000000000004,29369.486151859001,11.821742364803701,22.0902956130722,127718000.0,1.0288443812452699
197,Japan,2004-01-01 00:00:00,99.945409999999995,30052.702334440099,15.4847480131618,24.463373191697901,127761000.0,1.1424752555553099
198,Japan,2005-01-01 00:00:00,99.974369999999993,30441.3481307894,18.435447630684202,27.217579573846599,127773000.0,1.2364104167247101
199,Japan,2006-01-01 00:00:00,99.993750000000006,30960.810293420502,20.9061092886495,31.086469556156,127756000.0,1.2332883119909499
200,Japan,2007-01-01 00:00:00,99.971170000000001,31635.876411114601,22.371176758551101,33.802764734045603,127770750.0,1.1111113123551899
201,Japan,2008-01-01 00:00:00,99.962789999999998,31322.699522559698,23.800043210048301,35.228316793004403,127704040.0,1.12246211681385
202,Japan,2009-01-01 00:00:00,99.977729999999994,29625.3900809109,25.013392747256901,25.024838757673699,127557958.0,1.05854678385804
203,Japan,2010-01-01 00:00:00,,30965.405663567501,26.905189451343102,29.184209499407601,127450459.0,0.98011349131452996
204,"Korea, Rep.",1996-01-01 00:00:00,98.64676,16704.3599696276,,59.198468824092203,45525000.0,0.37650041592914701
205,"Korea, Rep.",1998-01-01 00:00:00,97.104990000000001,16014.9663473854,0.030772462215922398,79.458639776510296,46287000.0,0.257715063608279
206,"Korea, Rep.",2000-01-01 00:00:00,99.750389999999996,18730.425095512401,8.4153075618779507,74.271329960413496,47008000.0,0.54955105781605695
207,"Korea, Rep.",2002-01-01 00:00:00,99.335809999999995,20598.0732714234,22.402849563322501,64.776322277673003,47622000.0,0.77932189373818495
208,"Korea, Rep.",2003-01-01 00:00:00,99.7547,21070.529585512399,23.9650446391909,68.469641462536799,47859000.0,0.71797861523801498
209,"Korea, Rep.",2004-01-01 00:00:00,99.441900000000004,21961.184569895799,25.448917599970098,77.608316048744896,48039000.0,0.80643012554147198
210,"Korea, Rep.",2005-01-01 00:00:00,99.367090000000005,22783.2700526441,25.9076425396871,75.832539623926806,48138000.0,0.82084826590580195
211,"Korea, Rep.",2006-01-01 00:00:00,99.360730000000004,23847.221891710698,29.705852404641401,77.981087738920493,48372000.0,0.72689916387211995
212,"Korea, Rep.",2007-01-01 00:00:00,99.367570000000001,24948.257700960799,30.968031990325802,82.335343221064704,48598000.0,0.90684429577283998
213,"Korea, Rep.",2008-01-01 00:00:00,99.437780000000004,25338.6535580454,32.417343789538798,107.195350039817,48949000.0,0.69853597379445098
214,"Korea, Rep.",2009-01-01 00:00:00,99.570459999999997,25299.184914537502,34.083358861200701,95.755695953416804,49182000.0,0.82735308858559697
215,"Korea, Rep.",2010-01-01 00:00:00,,26774.037452601398,35.683460159377098,101.952816002456,49410000.0,0.91351687326151698
216,Luxembourg,1996-01-01 00:00:00,,48489.346662204996,,202.03018371041901,414225.0,1.63778761301662
217,Luxembourg,1998-01-01 00:00:00,,53353.747696991297,0.0,238.56132210903499,424700.0,1.51346686701859
218,Luxembourg,2000-01-01 00:00:00,97.001170000000002,61061.166070983301,0.0,278.99102751743101,436300.0,1.95281173171223
219,Luxembourg,2002-01-01 00:00:00,97.329899999999995,63725.403892562601,1.31570034456131,261.721468971295,446175.0,1.89832858296842
